simulated_period,simulated_disaster,year,month,day,date,region,pa_projects
969,61783,2021,7,20,2021-07-20,4,0
969,61784,2021,7,28,2021-07-28,1,288
969,61785,2021,7,29,2021-07-29,9,29
969,61786,2021,8,11,2021-08-11,7,478
969,61787,2021,8,21,2021-08-21,4,2869
969,61788,2021,8,22,2021-08-22,8,235
969,61789,2021,8,25,2021-08-25,7,443
969,61790,2021,8,28,2021-08-28,1,136
969,61791,2021,9,1,2021-09-01,6,635
969,61792,2021,9,1,2021-09-01,10,32
969,61793,2021,9,12,2021-09-12,1,108
969,61794,2021,9,18,2021-09-18,1,1775
969,61795,2021,9,22,2021-09-22,3,3414
969,61796,2021,9,28,2021-09-28,5,83
969,61797,2021,10,8,2021-10-08,4,527
969,61798,2021,10,14,2021-10-14,6,265
969,61799,2021,10,15,2021-10-15,6,0
969,61800,2021,10,18,2021-10-18,3,90
969,61801,2021,10,21,2021-10-21,4,772
969,61802,2021,10,21,2021-10-21,6,522
969,61803,2021,10,23,2021-10-23,6,258
969,61804,2021,10,23,2021-10-23,7,7
969,61805,2021,10,27,2021-10-27,3,305
969,61806,2021,11,4,2021-11-04,10,173
969,61807,2021,12,11,2021-12-11,7,340
969,61808,2021,12,28,2021-12-28,4,747
970,61809,2021,1,20,2021-01-20,8,41
970,61810,2021,2,12,2021-02-12,4,1446
970,61811,2021,2,22,2021-02-22,3,11
970,61812,2021,3,4,2021-03-04,3,211
970,61813,2021,3,4,2021-03-04,5,58
970,61814,2021,3,8,2021-03-08,7,69
970,61815,2021,3,12,2021-03-12,3,315
970,61816,2021,3,14,2021-03-14,3,15
970,61817,2021,3,14,2021-03-14,5,239
970,61818,2021,3,29,2021-03-29,5,70
970,61819,2021,4,4,2021-04-04,6,252
970,61820,2021,4,5,2021-04-05,8,680
970,61821,2021,4,8,2021-04-08,10,84
970,61822,2021,4,14,2021-04-14,10,40
970,61823,2021,4,15,2021-04-15,10,291
970,61824,2021,4,17,2021-04-17,8,184
970,61825,2021,4,23,2021-04-23,10,459
970,61826,2021,4,27,2021-04-27,6,43
970,61827,2021,5,14,2021-05-14,10,6
970,61828,2021,5,16,2021-05-16,6,6699
970,61829,2021,5,23,2021-05-23,5,174
970,61830,2021,6,8,2021-06-08,4,286
970,61831,2021,6,13,2021-06-13,1,169
970,61832,2021,6,15,2021-06-15,4,90
970,61833,2021,6,15,2021-06-15,7,647
970,61834,2021,6,25,2021-06-25,3,295
970,61835,2021,6,26,2021-06-26,4,106
970,61836,2021,7,12,2021-07-12,7,90
970,61837,2021,7,21,2021-07-21,3,822
970,61838,2021,7,26,2021-07-26,3,98
970,61839,2021,7,27,2021-07-27,6,543
970,61840,2021,8,23,2021-08-23,10,33
970,61841,2021,8,31,2021-08-31,6,2482
970,61842,2021,9,1,2021-09-01,9,77
970,61843,2021,9,2,2021-09-02,7,217
970,61844,2021,9,6,2021-09-06,7,30
970,61845,2021,9,14,2021-09-14,10,361
970,61846,2021,9,24,2021-09-24,10,135
970,61847,2021,9,25,2021-09-25,7,153
970,61848,2021,9,26,2021-09-26,4,107
970,61849,2021,9,27,2021-09-27,9,110
970,61850,2021,9,28,2021-09-28,6,318
970,61851,2021,10,2,2021-10-02,9,23
970,61852,2021,10,7,2021-10-07,10,7
970,61853,2021,10,10,2021-10-10,5,67
970,61854,2021,10,13,2021-10-13,6,85
970,61855,2021,10,15,2021-10-15,5,93
970,61856,2021,10,18,2021-10-18,5,585
970,61857,2021,10,30,2021-10-30,10,126
970,61858,2021,10,31,2021-10-31,10,14
970,61859,2021,11,1,2021-11-01,7,535
970,61860,2021,11,10,2021-11-10,6,692
970,61861,2021,11,24,2021-11-24,8,297
970,61862,2021,12,24,2021-12-24,6,965
970,61863,2021,12,28,2021-12-28,7,167
970,61864,2022,1,9,2022-01-09,2,1146
970,61865,2022,1,13,2022-01-13,9,80
970,61866,2022,1,15,2022-01-15,5,144
971,61867,2021,1,23,2021-01-23,7,1110
971,61868,2021,1,28,2021-01-28,9,52
971,61869,2021,2,8,2021-02-08,5,33
971,61870,2021,2,13,2021-02-13,8,43
971,61871,2021,2,16,2021-02-16,9,82
971,61872,2021,2,20,2021-02-20,2,431
971,61873,2021,2,22,2021-02-22,2,2773
971,61874,2021,3,13,2021-03-13,7,3396
971,61875,2021,3,21,2021-03-21,5,1067
971,61876,2021,3,26,2021-03-26,4,553
971,61877,2021,4,7,2021-04-07,4,334
971,61878,2021,4,10,2021-04-10,2,0
971,61879,2021,4,11,2021-04-11,6,140
971,61880,2021,4,12,2021-04-12,4,0
971,61881,2021,4,14,2021-04-14,10,10
971,61882,2021,4,16,2021-04-16,6,4135
971,61883,2021,4,17,2021-04-17,4,35
971,61884,2021,4,17,2021-04-17,6,1068
971,61885,2021,4,25,2021-04-25,6,0
971,61886,2021,4,25,2021-04-25,7,269
971,61887,2021,4,30,2021-04-30,4,1842
971,61888,2021,5,16,2021-05-16,5,563
971,61889,2021,5,19,2021-05-19,10,662
971,61890,2021,5,25,2021-05-25,10,429
971,61891,2021,5,26,2021-05-26,4,339
971,61892,2021,5,30,2021-05-30,1,459
971,61893,2021,6,3,2021-06-03,9,72
971,61894,2021,6,6,2021-06-06,1,227
971,61895,2021,6,6,2021-06-06,5,1438
971,61896,2021,6,20,2021-06-20,8,5
971,61897,2021,6,20,2021-06-20,10,115
971,61898,2021,6,22,2021-06-22,9,56
971,61899,2021,6,25,2021-06-25,7,292
971,61900,2021,6,25,2021-06-25,7,901
971,61901,2021,6,28,2021-06-28,1,103
971,61902,2021,7,1,2021-07-01,6,274
971,61903,2021,7,6,2021-07-06,6,387
971,61904,2021,7,7,2021-07-07,4,0
971,61905,2021,7,7,2021-07-07,6,233
971,61906,2021,7,17,2021-07-17,10,34
971,61907,2021,7,18,2021-07-18,8,714
971,61908,2021,7,22,2021-07-22,3,75
971,61909,2021,7,22,2021-07-22,4,517
971,61910,2021,7,24,2021-07-24,8,0
971,61911,2021,7,28,2021-07-28,4,344
971,61912,2021,8,8,2021-08-08,10,3
971,61913,2021,8,11,2021-08-11,3,561
971,61914,2021,8,12,2021-08-12,7,116
971,61915,2021,8,16,2021-08-16,5,274
971,61916,2021,8,19,2021-08-19,1,198
971,61917,2021,8,22,2021-08-22,7,94
971,61918,2021,8,27,2021-08-27,1,1088
971,61919,2021,9,9,2021-09-09,2,16857
971,61920,2021,9,10,2021-09-10,1,243
971,61921,2021,9,28,2021-09-28,1,970
971,61922,2021,9,28,2021-09-28,2,472
971,61923,2021,10,6,2021-10-06,3,113
971,61924,2021,10,16,2021-10-16,5,0
971,61925,2021,10,23,2021-10-23,6,125
971,61926,2021,10,27,2021-10-27,4,366
971,61927,2021,10,30,2021-10-30,4,402
971,61928,2021,11,3,2021-11-03,5,0
971,61929,2021,11,8,2021-11-08,6,4415
971,61930,2021,11,9,2021-11-09,8,41
971,61931,2021,11,15,2021-11-15,6,426
971,61932,2021,11,29,2021-11-29,2,1677
971,61933,2021,12,1,2021-12-01,1,360
971,61934,2021,12,1,2021-12-01,8,11
971,61935,2021,12,11,2021-12-11,2,280
971,61936,2021,12,20,2021-12-20,9,26
971,61937,2022,1,6,2022-01-06,10,72
971,61938,2022,1,9,2022-01-09,9,0
972,61939,2021,2,4,2021-02-04,10,160
972,61940,2021,2,11,2021-02-11,10,840
972,61941,2021,2,17,2021-02-17,5,373
972,61942,2021,2,18,2021-02-18,6,385
972,61943,2021,3,4,2021-03-04,5,42
972,61944,2021,3,5,2021-03-05,3,306
972,61945,2021,3,6,2021-03-06,4,683
972,61946,2021,3,6,2021-03-06,4,730
972,61947,2021,3,19,2021-03-19,1,68
972,61948,2021,3,22,2021-03-22,10,116
972,61949,2021,3,25,2021-03-25,5,198
972,61950,2021,3,27,2021-03-27,5,1834
972,61951,2021,4,7,2021-04-07,1,95
972,61952,2021,4,14,2021-04-14,1,219
972,61953,2021,4,21,2021-04-21,6,183
972,61954,2021,4,28,2021-04-28,6,658
972,61955,2021,5,1,2021-05-01,8,28
972,61956,2021,5,3,2021-05-03,7,253
972,61957,2021,5,4,2021-05-04,7,2247
972,61958,2021,5,7,2021-05-07,7,54
972,61959,2021,5,14,2021-05-14,9,92
972,61960,2021,5,25,2021-05-25,7,1190
972,61961,2021,6,3,2021-06-03,3,228
972,61962,2021,6,4,2021-06-04,2,123
972,61963,2021,6,14,2021-06-14,3,262
972,61964,2021,6,19,2021-06-19,10,31
972,61965,2021,6,28,2021-06-28,1,124
972,61966,2021,6,28,2021-06-28,3,877
972,61967,2021,7,3,2021-07-03,2,79
972,61968,2021,7,3,2021-07-03,10,249
972,61969,2021,7,4,2021-07-04,1,956
972,61970,2021,7,5,2021-07-05,1,349
972,61971,2021,7,5,2021-07-05,8,91
972,61972,2021,7,5,2021-07-05,8,269
972,61973,2021,7,7,2021-07-07,7,229
972,61974,2021,7,12,2021-07-12,8,59
972,61975,2021,7,17,2021-07-17,8,194
972,61976,2021,7,18,2021-07-18,10,5
972,61977,2021,7,22,2021-07-22,5,70
972,61978,2021,7,31,2021-07-31,1,38
972,61979,2021,8,1,2021-08-01,3,587
972,61980,2021,8,3,2021-08-03,9,316
972,61981,2021,8,3,2021-08-03,10,597
972,61982,2021,8,4,2021-08-04,1,901
972,61983,2021,8,8,2021-08-08,8,60
972,61984,2021,8,8,2021-08-08,8,107
972,61985,2021,8,11,2021-08-11,8,29
972,61986,2021,8,26,2021-08-26,1,2108
972,61987,2021,9,1,2021-09-01,4,1386
972,61988,2021,9,4,2021-09-04,4,24
972,61989,2021,9,4,2021-09-04,4,50
972,61990,2021,9,4,2021-09-04,9,1000
972,61991,2021,9,6,2021-09-06,1,180
972,61992,2021,9,6,2021-09-06,4,89
972,61993,2021,9,9,2021-09-09,4,0
972,61994,2021,9,11,2021-09-11,4,349
972,61995,2021,9,12,2021-09-12,4,918
972,61996,2021,9,19,2021-09-19,10,111
972,61997,2021,9,22,2021-09-22,4,295
972,61998,2021,9,24,2021-09-24,10,20
972,61999,2021,9,28,2021-09-28,4,1411
972,62000,2021,9,28,2021-09-28,4,1607
972,62001,2021,10,3,2021-10-03,8,2815
972,62002,2021,10,4,2021-10-04,1,1535
972,62003,2021,10,6,2021-10-06,8,64
972,62004,2021,10,10,2021-10-10,3,323
972,62005,2021,10,13,2021-10-13,5,0
972,62006,2021,10,22,2021-10-22,8,41
972,62007,2021,10,26,2021-10-26,8,29
972,62008,2021,11,11,2021-11-11,6,88
972,62009,2021,11,18,2021-11-18,3,176
972,62010,2021,11,23,2021-11-23,6,100
972,62011,2021,11,24,2021-11-24,9,729
972,62012,2021,12,4,2021-12-04,9,0
972,62013,2021,12,8,2021-12-08,5,48
972,62014,2022,1,11,2022-01-11,4,412
973,62015,2021,1,26,2021-01-26,6,112
973,62016,2021,1,26,2021-01-26,8,119
973,62017,2021,1,31,2021-01-31,8,138
973,62018,2021,2,4,2021-02-04,3,193
973,62019,2021,2,6,2021-02-06,3,208
973,62020,2021,2,8,2021-02-08,3,340
973,62021,2021,2,18,2021-02-18,3,62
973,62022,2021,2,20,2021-02-20,3,1386
973,62023,2021,2,26,2021-02-26,3,18
973,62024,2021,3,3,2021-03-03,8,185
973,62025,2021,3,16,2021-03-16,3,86
973,62026,2021,3,21,2021-03-21,5,215
973,62027,2021,4,2,2021-04-02,3,70
973,62028,2021,4,7,2021-04-07,6,89
973,62029,2021,4,8,2021-04-08,4,740
973,62030,2021,4,8,2021-04-08,6,74
973,62031,2021,4,10,2021-04-10,4,105
973,62032,2021,4,11,2021-04-11,7,50
973,62033,2021,4,16,2021-04-16,4,425
973,62034,2021,4,23,2021-04-23,3,282
973,62035,2021,4,23,2021-04-23,3,910
973,62036,2021,4,26,2021-04-26,4,359
973,62037,2021,4,27,2021-04-27,6,78
973,62038,2021,4,28,2021-04-28,5,837
973,62039,2021,4,29,2021-04-29,9,31
973,62040,2021,5,2,2021-05-02,7,438
973,62041,2021,5,11,2021-05-11,6,1516
973,62042,2021,6,1,2021-06-01,5,241
973,62043,2021,6,11,2021-06-11,4,537
973,62044,2021,6,14,2021-06-14,4,260
973,62045,2021,6,14,2021-06-14,6,231
973,62046,2021,6,15,2021-06-15,3,668
973,62047,2021,6,17,2021-06-17,6,7
973,62048,2021,6,21,2021-06-21,6,89
973,62049,2021,6,23,2021-06-23,6,88
973,62050,2021,6,28,2021-06-28,3,130
973,62051,2021,6,29,2021-06-29,6,194
973,62052,2021,7,2,2021-07-02,8,5
973,62053,2021,7,5,2021-07-05,6,887
973,62054,2021,7,8,2021-07-08,8,22
973,62055,2021,7,9,2021-07-09,6,97
973,62056,2021,7,9,2021-07-09,7,275
973,62057,2021,7,15,2021-07-15,6,69
973,62058,2021,8,20,2021-08-20,3,270
973,62059,2021,8,20,2021-08-20,4,200
973,62060,2021,8,24,2021-08-24,3,242
973,62061,2021,9,2,2021-09-02,3,678
973,62062,2021,9,3,2021-09-03,8,8
973,62063,2021,9,4,2021-09-04,3,196
973,62064,2021,9,6,2021-09-06,8,380
973,62065,2021,9,9,2021-09-09,7,257
973,62066,2021,9,13,2021-09-13,8,157
973,62067,2021,9,14,2021-09-14,5,14305
973,62068,2021,9,15,2021-09-15,7,123
973,62069,2021,9,19,2021-09-19,6,369
973,62070,2021,9,28,2021-09-28,6,12784
973,62071,2021,10,11,2021-10-11,6,102
973,62072,2021,10,13,2021-10-13,6,635
973,62073,2021,10,14,2021-10-14,6,0
973,62074,2021,10,15,2021-10-15,1,241
973,62075,2021,10,19,2021-10-19,10,89
973,62076,2021,10,26,2021-10-26,7,0
973,62077,2021,10,28,2021-10-28,8,60
973,62078,2021,10,29,2021-10-29,4,114
973,62079,2021,11,4,2021-11-04,3,308
973,62080,2021,11,16,2021-11-16,8,207
973,62081,2022,1,2,2022-01-02,9,50
973,62082,2022,1,10,2022-01-10,8,99
973,62083,2022,1,15,2022-01-15,3,43
973,62084,2022,1,16,2022-01-16,8,76
973,62085,2022,1,19,2022-01-19,7,262
974,62086,2021,2,4,2021-02-04,1,32
974,62087,2021,2,6,2021-02-06,8,101
974,62088,2021,2,7,2021-02-07,7,340
974,62089,2021,2,19,2021-02-19,4,1542
974,62090,2021,2,19,2021-02-19,6,0
974,62091,2021,2,22,2021-02-22,5,1719
974,62092,2021,2,24,2021-02-24,6,248
974,62093,2021,2,25,2021-02-25,4,922
974,62094,2021,2,25,2021-02-25,8,67
974,62095,2021,2,26,2021-02-26,4,75
974,62096,2021,2,26,2021-02-26,4,713
974,62097,2021,2,28,2021-02-28,4,542
974,62098,2021,3,2,2021-03-02,5,1899
974,62099,2021,3,9,2021-03-09,10,105
974,62100,2021,3,10,2021-03-10,2,87
974,62101,2021,3,22,2021-03-22,2,4983
974,62102,2021,4,6,2021-04-06,9,12
974,62103,2021,4,14,2021-04-14,10,119
974,62104,2021,4,18,2021-04-18,1,279
974,62105,2021,4,19,2021-04-19,10,207
974,62106,2021,4,20,2021-04-20,1,1342
974,62107,2021,4,23,2021-04-23,9,14
974,62108,2021,5,5,2021-05-05,4,738
974,62109,2021,5,6,2021-05-06,6,24562
974,62110,2021,5,9,2021-05-09,3,5689
974,62111,2021,5,22,2021-05-22,1,139
974,62112,2021,5,26,2021-05-26,3,1952
974,62113,2021,5,31,2021-05-31,1,634
974,62114,2021,6,4,2021-06-04,2,1411
974,62115,2021,6,5,2021-06-05,9,180
974,62116,2021,6,19,2021-06-19,2,238
974,62117,2021,6,24,2021-06-24,8,2338
974,62118,2021,7,4,2021-07-04,4,78
974,62119,2021,7,5,2021-07-05,3,33
974,62120,2021,7,25,2021-07-25,3,45
974,62121,2021,7,31,2021-07-31,3,521
974,62122,2021,8,5,2021-08-05,7,54
974,62123,2021,8,6,2021-08-06,1,107
974,62124,2021,8,6,2021-08-06,4,385
974,62125,2021,8,7,2021-08-07,1,738
974,62126,2021,8,7,2021-08-07,7,350
974,62127,2021,8,7,2021-08-07,9,17
974,62128,2021,8,20,2021-08-20,1,128
974,62129,2021,8,26,2021-08-26,9,14
974,62130,2021,8,30,2021-08-30,1,535
974,62131,2021,9,5,2021-09-05,6,499
974,62132,2021,9,22,2021-09-22,6,385
974,62133,2021,9,23,2021-09-23,5,3199
974,62134,2021,9,23,2021-09-23,6,6
974,62135,2021,9,24,2021-09-24,3,2945
974,62136,2021,9,28,2021-09-28,2,59
974,62137,2021,10,1,2021-10-01,4,144
974,62138,2021,10,5,2021-10-05,7,449
974,62139,2021,10,21,2021-10-21,3,144
974,62140,2021,10,23,2021-10-23,4,2961
974,62141,2021,10,24,2021-10-24,5,1608
974,62142,2021,10,28,2021-10-28,6,165
974,62143,2021,10,29,2021-10-29,5,183
974,62144,2021,11,10,2021-11-10,2,939
974,62145,2021,11,10,2021-11-10,7,271
974,62146,2021,11,13,2021-11-13,8,31
974,62147,2021,11,19,2021-11-19,7,251
974,62148,2021,11,24,2021-11-24,7,23
974,62149,2021,11,28,2021-11-28,7,392
974,62150,2021,12,4,2021-12-04,8,56
974,62151,2021,12,8,2021-12-08,4,0
974,62152,2021,12,10,2021-12-10,5,317
974,62153,2021,12,10,2021-12-10,8,155
974,62154,2021,12,29,2021-12-29,8,114
974,62155,2022,1,1,2022-01-01,9,123
974,62156,2022,1,8,2022-01-08,9,45
974,62157,2022,1,18,2022-01-18,2,225
975,62158,2021,1,31,2021-01-31,1,364
975,62159,2021,2,5,2021-02-05,4,145
975,62160,2021,2,9,2021-02-09,1,155
975,62161,2021,2,10,2021-02-10,7,1124
975,62162,2021,2,22,2021-02-22,7,1325
975,62163,2021,4,4,2021-04-04,5,27
975,62164,2021,4,5,2021-04-05,2,0
975,62165,2021,4,7,2021-04-07,6,297
975,62166,2021,4,8,2021-04-08,4,1250
975,62167,2021,4,13,2021-04-13,1,1428
975,62168,2021,4,19,2021-04-19,4,195
975,62169,2021,4,27,2021-04-27,8,127
975,62170,2021,5,1,2021-05-01,8,729
975,62171,2021,5,15,2021-05-15,4,2563
975,62172,2021,5,21,2021-05-21,8,27
975,62173,2021,5,28,2021-05-28,9,11
975,62174,2021,5,29,2021-05-29,4,9
975,62175,2021,6,1,2021-06-01,10,94
975,62176,2021,6,7,2021-06-07,3,52
975,62177,2021,6,15,2021-06-15,6,702
975,62178,2021,6,25,2021-06-25,10,10
975,62179,2021,6,30,2021-06-30,6,351
975,62180,2021,7,1,2021-07-01,10,48
975,62181,2021,7,6,2021-07-06,4,7054
975,62182,2021,7,9,2021-07-09,2,1098
975,62183,2021,7,11,2021-07-11,3,102
975,62184,2021,7,28,2021-07-28,2,112
975,62185,2021,8,1,2021-08-01,3,83
975,62186,2021,8,2,2021-08-02,1,84
975,62187,2021,8,7,2021-08-07,7,541
975,62188,2021,8,8,2021-08-08,4,929
975,62189,2021,8,10,2021-08-10,9,123
975,62190,2021,8,15,2021-08-15,7,51
975,62191,2021,8,17,2021-08-17,3,12
975,62192,2021,8,21,2021-08-21,3,624
975,62193,2021,8,22,2021-08-22,9,56
975,62194,2021,8,23,2021-08-23,10,79
975,62195,2021,8,26,2021-08-26,9,52
975,62196,2021,8,28,2021-08-28,9,0
975,62197,2021,8,30,2021-08-30,6,597
975,62198,2021,9,3,2021-09-03,4,222
975,62199,2021,9,6,2021-09-06,4,2020
975,62200,2021,9,14,2021-09-14,5,1449
975,62201,2021,9,16,2021-09-16,4,4084
975,62202,2021,9,17,2021-09-17,4,1338
975,62203,2021,9,19,2021-09-19,4,558
975,62204,2021,9,20,2021-09-20,4,331
975,62205,2021,9,24,2021-09-24,5,73
975,62206,2021,9,25,2021-09-25,4,0
975,62207,2021,10,30,2021-10-30,1,80
975,62208,2021,11,26,2021-11-26,3,828
975,62209,2021,11,26,2021-11-26,4,26
975,62210,2021,11,26,2021-11-26,7,232
975,62211,2021,12,21,2021-12-21,4,365
975,62212,2022,1,7,2022-01-07,6,764
975,62213,2022,1,16,2022-01-16,5,864
976,62214,2021,2,2,2021-02-02,3,571
976,62215,2021,2,8,2021-02-08,4,87
976,62216,2021,2,19,2021-02-19,7,146
976,62217,2021,2,22,2021-02-22,4,782
976,62218,2021,2,23,2021-02-23,4,0
976,62219,2021,2,24,2021-02-24,7,59
976,62220,2021,2,25,2021-02-25,7,0
976,62221,2021,3,4,2021-03-04,1,150
976,62222,2021,3,5,2021-03-05,5,238
976,62223,2021,3,5,2021-03-05,8,160
976,62224,2021,3,10,2021-03-10,6,567
976,62225,2021,3,19,2021-03-19,10,131
976,62226,2021,3,24,2021-03-24,6,0
976,62227,2021,3,27,2021-03-27,6,742
976,62228,2021,4,2,2021-04-02,1,389
976,62229,2021,4,9,2021-04-09,1,7099
976,62230,2021,4,15,2021-04-15,1,426
976,62231,2021,4,17,2021-04-17,5,4752
976,62232,2021,5,5,2021-05-05,1,287
976,62233,2021,5,24,2021-05-24,4,7264
976,62234,2021,5,25,2021-05-25,4,97
976,62235,2021,5,31,2021-05-31,4,847
976,62236,2021,6,1,2021-06-01,4,2056
976,62237,2021,6,3,2021-06-03,10,101
976,62238,2021,6,6,2021-06-06,5,1554
976,62239,2021,6,7,2021-06-07,10,84
976,62240,2021,6,8,2021-06-08,10,52
976,62241,2021,6,9,2021-06-09,10,81
976,62242,2021,6,16,2021-06-16,4,112
976,62243,2021,6,22,2021-06-22,9,19
976,62244,2021,6,28,2021-06-28,7,84
976,62245,2021,6,30,2021-06-30,4,810
976,62246,2021,7,3,2021-07-03,3,45
976,62247,2021,7,4,2021-07-04,7,293
976,62248,2021,7,6,2021-07-06,9,10
976,62249,2021,7,8,2021-07-08,4,1168
976,62250,2021,7,11,2021-07-11,3,294
976,62251,2021,7,22,2021-07-22,1,52
976,62252,2021,7,31,2021-07-31,9,73
976,62253,2021,8,11,2021-08-11,6,187
976,62254,2021,9,4,2021-09-04,4,760
976,62255,2021,9,12,2021-09-12,10,57
976,62256,2021,9,20,2021-09-20,7,68
976,62257,2021,9,27,2021-09-27,7,910
976,62258,2021,10,12,2021-10-12,7,34
976,62259,2021,10,16,2021-10-16,4,272
976,62260,2021,10,18,2021-10-18,1,3893
976,62261,2021,11,11,2021-11-11,10,18
976,62262,2021,11,12,2021-11-12,7,45
976,62263,2021,11,17,2021-11-17,9,38
976,62264,2021,12,11,2021-12-11,9,484
976,62265,2021,12,17,2021-12-17,1,137
976,62266,2021,12,25,2021-12-25,4,79
976,62267,2021,12,28,2021-12-28,8,121
976,62268,2022,1,13,2022-01-13,3,914
977,62269,2021,1,23,2021-01-23,3,86
977,62270,2021,2,28,2021-02-28,4,514
977,62271,2021,3,8,2021-03-08,7,1134
977,62272,2021,3,14,2021-03-14,4,177
977,62273,2021,3,22,2021-03-22,10,261
977,62274,2021,3,31,2021-03-31,10,80
977,62275,2021,4,4,2021-04-04,9,0
977,62276,2021,4,8,2021-04-08,6,65
977,62277,2021,4,8,2021-04-08,10,86
977,62278,2021,4,10,2021-04-10,7,395
977,62279,2021,4,11,2021-04-11,7,73
977,62280,2021,4,13,2021-04-13,2,1487
977,62281,2021,4,15,2021-04-15,9,496
977,62282,2021,4,19,2021-04-19,6,3095
977,62283,2021,4,25,2021-04-25,8,69
977,62284,2021,4,29,2021-04-29,10,105
977,62285,2021,4,30,2021-04-30,7,126
977,62286,2021,5,5,2021-05-05,1,661
977,62287,2021,5,13,2021-05-13,10,138
977,62288,2021,5,16,2021-05-16,4,211
977,62289,2021,5,17,2021-05-17,7,581
977,62290,2021,5,22,2021-05-22,4,1539
977,62291,2021,5,31,2021-05-31,3,22
977,62292,2021,6,12,2021-06-12,3,73
977,62293,2021,6,15,2021-06-15,6,9174
977,62294,2021,6,21,2021-06-21,6,141
977,62295,2021,6,21,2021-06-21,7,395
977,62296,2021,6,21,2021-06-21,8,124
977,62297,2021,6,27,2021-06-27,4,679
977,62298,2021,7,7,2021-07-07,4,157
977,62299,2021,7,9,2021-07-09,4,126
977,62300,2021,7,18,2021-07-18,2,47
977,62301,2021,7,20,2021-07-20,7,133
977,62302,2021,7,21,2021-07-21,4,157
977,62303,2021,7,27,2021-07-27,3,1305
977,62304,2021,7,27,2021-07-27,7,119
977,62305,2021,7,28,2021-07-28,10,8
977,62306,2021,8,2,2021-08-02,6,35
977,62307,2021,8,24,2021-08-24,1,437
977,62308,2021,8,24,2021-08-24,1,493
977,62309,2021,8,29,2021-08-29,4,796
977,62310,2021,9,2,2021-09-02,8,433
977,62311,2021,9,5,2021-09-05,8,1001
977,62312,2021,9,6,2021-09-06,8,98
977,62313,2021,9,7,2021-09-07,7,1305
977,62314,2021,9,11,2021-09-11,8,49
977,62315,2021,9,12,2021-09-12,7,41
977,62316,2021,9,13,2021-09-13,2,186
977,62317,2021,9,14,2021-09-14,4,110
977,62318,2021,9,15,2021-09-15,4,296
977,62319,2021,9,15,2021-09-15,8,1993
977,62320,2021,9,21,2021-09-21,4,6036
977,62321,2021,9,27,2021-09-27,10,174
977,62322,2021,10,1,2021-10-01,4,3
977,62323,2021,10,1,2021-10-01,10,232
977,62324,2021,10,15,2021-10-15,1,154
977,62325,2021,11,1,2021-11-01,5,1014
977,62326,2021,11,23,2021-11-23,9,43
977,62327,2021,12,1,2021-12-01,2,105
977,62328,2021,12,16,2021-12-16,2,90
978,62329,2021,1,23,2021-01-23,7,199
978,62330,2021,2,10,2021-02-10,7,339
978,62331,2021,2,23,2021-02-23,7,817
978,62332,2021,3,5,2021-03-05,8,33
978,62333,2021,3,6,2021-03-06,9,33
978,62334,2021,3,11,2021-03-11,5,512
978,62335,2021,3,14,2021-03-14,9,15
978,62336,2021,3,17,2021-03-17,5,202
978,62337,2021,3,21,2021-03-21,1,42
978,62338,2021,4,1,2021-04-01,1,18
978,62339,2021,4,1,2021-04-01,1,285
978,62340,2021,4,3,2021-04-03,6,868
978,62341,2021,4,7,2021-04-07,4,233
978,62342,2021,4,9,2021-04-09,4,2264
978,62343,2021,4,11,2021-04-11,5,0
978,62344,2021,4,13,2021-04-13,5,64
978,62345,2021,4,16,2021-04-16,8,295
978,62346,2021,4,21,2021-04-21,1,38
978,62347,2021,4,22,2021-04-22,9,21
978,62348,2021,4,29,2021-04-29,1,50
978,62349,2021,4,30,2021-04-30,5,890
978,62350,2021,5,1,2021-05-01,2,1477
978,62351,2021,5,2,2021-05-02,7,518
978,62352,2021,5,8,2021-05-08,5,8518
978,62353,2021,5,17,2021-05-17,5,581
978,62354,2021,5,25,2021-05-25,7,81
978,62355,2021,5,26,2021-05-26,5,417
978,62356,2021,6,5,2021-06-05,2,236
978,62357,2021,6,19,2021-06-19,3,1061
978,62358,2021,6,19,2021-06-19,10,436
978,62359,2021,6,20,2021-06-20,2,124
978,62360,2021,6,25,2021-06-25,5,454
978,62361,2021,7,1,2021-07-01,4,34
978,62362,2021,7,3,2021-07-03,1,132
978,62363,2021,7,8,2021-07-08,4,845
978,62364,2021,7,10,2021-07-10,2,666
978,62365,2021,7,16,2021-07-16,8,13204
978,62366,2021,7,19,2021-07-19,4,2597
978,62367,2021,7,21,2021-07-21,3,128
978,62368,2021,7,21,2021-07-21,7,129
978,62369,2021,7,21,2021-07-21,8,55
978,62370,2021,7,22,2021-07-22,4,237
978,62371,2021,7,24,2021-07-24,7,742
978,62372,2021,7,25,2021-07-25,4,848
978,62373,2021,7,28,2021-07-28,4,1399
978,62374,2021,7,29,2021-07-29,1,193
978,62375,2021,7,31,2021-07-31,2,116
978,62376,2021,7,31,2021-07-31,8,93
978,62377,2021,8,2,2021-08-02,7,427
978,62378,2021,8,3,2021-08-03,9,10
978,62379,2021,8,5,2021-08-05,7,380
978,62380,2021,8,11,2021-08-11,9,292
978,62381,2021,8,15,2021-08-15,1,50
978,62382,2021,8,18,2021-08-18,8,249
978,62383,2021,8,24,2021-08-24,6,0
978,62384,2021,9,6,2021-09-06,5,2969
978,62385,2021,9,7,2021-09-07,5,178
