project_id,sent_to_crc_date,project_size,source,status
164201,2021-10-03,Small,pre_crc,pre_crc
164485,2021-07-24,Small,pre_crc,pre_crc
164615,2021-10-12,Small,pre_crc,pre_crc
165942,2021-04-20,Large,pre_crc,pre_crc
166071,2021-08-25,Small,pre_crc,pre_crc
166235,2021-03-26,Small,pre_crc,pre_crc
166880,2021-04-26,Small,pre_crc,pre_crc
166772,2021-05-30,Small,pre_crc,pre_crc
166598,2021-12-09,Small,pre_crc,pre_crc
166405,2021-11-13,Small,pre_crc,pre_crc
167293,2021-02-16,Small,pre_crc,pre_crc
167190,2021-05-08,Small,pre_crc,pre_crc
167160,2021-08-28,Small,pre_crc,pre_crc
167153,2021-11-26,Small,pre_crc,pre_crc
167275,2022-01-04,Small,pre_crc,pre_crc
167007,2022-08-15,Small,pre_crc,pre_crc
167664,2021-06-22,Very Large,pre_crc,pre_crc
167725,2021-02-23,Small,pre_crc,pre_crc
167714,2021-10-28,Large,pre_crc,pre_crc
167705,2021-03-15,Small,pre_crc,pre_crc
168095,2021-06-08,Small,pre_crc,pre_crc
167879,2021-05-18,Small,pre_crc,pre_crc
144633,2021-05-21,Small,pre_crc,pre_crc
144542,2021-04-19,Small,pre_crc,pre_crc
144580,2021-10-26,Small,pre_crc,pre_crc
144311,2021-04-27,Small,pre_crc,pre_crc
143558,2021-08-15,Small,pre_crc,pre_crc
140019,2023-01-12,Small,pre_crc,pre_crc
140089,2021-09-06,Small,pre_crc,pre_crc
163097,2021-08-01,Small,pre_crc,pre_crc
162464,2021-01-24,Small,pre_crc,pre_crc
161883,2021-06-23,Small,pre_crc,pre_crc
159908,2021-03-21,Small,pre_crc,pre_crc
157384,2021-11-27,Small,pre_crc,pre_crc
157139,2021-03-23,Small,pre_crc,pre_crc
157143,2021-07-07,Small,pre_crc,pre_crc
157141,2021-06-29,Small,pre_crc,pre_crc
157145,2021-09-12,Small,pre_crc,pre_crc
158354,2021-08-05,Small,pre_crc,pre_crc
157835,2021-03-25,Small,pre_crc,pre_crc
157923,2021-11-21,Small,pre_crc,pre_crc
154682,2021-04-21,Small,pre_crc,pre_crc
154418,2021-01-25,Small,pre_crc,pre_crc
154373,2021-10-01,Small,pre_crc,pre_crc
151265,2021-04-06,Small,pre_crc,pre_crc
151535,2021-07-11,Small,pre_crc,pre_crc
150031,2021-08-03,Small,pre_crc,pre_crc
152369,2021-06-20,Small,pre_crc,pre_crc
152493,2021-02-06,Small,pre_crc,pre_crc
152258,2021-07-13,Small,pre_crc,pre_crc
153238,2021-02-03,Small,pre_crc,pre_crc
153064,2021-04-16,Small,pre_crc,pre_crc
153475,2021-02-25,Small,pre_crc,pre_crc
145244,2021-06-05,Small,pre_crc,pre_crc
145725,2021-09-23,Small,pre_crc,pre_crc
145674,2021-06-12,Small,pre_crc,pre_crc
145551,2022-03-13,Small,pre_crc,pre_crc
146364,2022-05-25,Small,pre_crc,pre_crc
146418,2021-05-14,Small,pre_crc,pre_crc
146419,2021-02-03,Small,pre_crc,pre_crc
146416,2021-08-29,Small,pre_crc,pre_crc
146287,2021-02-10,Small,pre_crc,pre_crc
146263,2021-02-14,Small,pre_crc,pre_crc
146285,2022-01-23,Small,pre_crc,pre_crc
146282,2021-05-23,Small,pre_crc,pre_crc
146025,2021-04-30,Small,pre_crc,pre_crc
149086,2021-03-28,Small,pre_crc,pre_crc
149127,2021-07-02,Small,pre_crc,pre_crc
149333,2021-02-08,Small,pre_crc,pre_crc
149277,2021-02-17,Small,pre_crc,pre_crc
148945,2021-07-25,Small,pre_crc,pre_crc
148105,2022-04-21,Large,pre_crc,pre_crc
147365,2021-06-06,Small,pre_crc,pre_crc
162578,2021-07-01,Small,pre_crc,pre_crc
156085,2021-10-03,Small,pre_crc,pre_crc
156083,2022-02-10,Small,pre_crc,pre_crc
156076,2021-03-20,Large,pre_crc,pre_crc
148026,2021-05-31,Small,pre_crc,pre_crc
148014,2021-09-04,Small,pre_crc,pre_crc
148016,2021-07-27,Small,pre_crc,pre_crc
148012,2021-01-27,Small,pre_crc,pre_crc
151770,2021-05-25,Small,pre_crc,pre_crc
152673,2021-03-04,Small,pre_crc,pre_crc
150612,2021-03-05,Small,pre_crc,pre_crc
150743,2022-08-02,Small,pre_crc,pre_crc
151637,2021-04-14,Small,pre_crc,pre_crc
149782,2021-01-20,Small,pre_crc,pre_crc
149380,2023-12-29,Small,pre_crc,pre_crc
150049,2021-01-28,Small,pre_crc,pre_crc
150006,2021-05-28,Small,pre_crc,pre_crc
150395,2021-07-26,Large,pre_crc,pre_crc
150396,2022-05-13,Small,pre_crc,pre_crc
150359,2022-04-28,Very Large,pre_crc,pre_crc
167871,2021-02-08,Very Large,pre_crc,pre_crc
167654,2022-04-24,Small,pre_crc,pre_crc
167655,2021-01-23,Small,pre_crc,pre_crc
167895,2021-04-08,Small,pre_crc,pre_crc
167966,2022-03-17,Small,pre_crc,pre_crc
168034,2021-08-22,Small,pre_crc,pre_crc
167432,2021-03-12,Small,pre_crc,pre_crc
167340,2021-05-02,Small,pre_crc,pre_crc
167487,2021-02-08,Small,pre_crc,pre_crc
167123,2021-02-12,Small,pre_crc,pre_crc
167131,2022-11-08,Very Large,pre_crc,pre_crc
167132,2021-05-29,Very Large,pre_crc,pre_crc
167133,2021-07-22,Small,pre_crc,pre_crc
167126,2021-06-01,Large,pre_crc,pre_crc
167129,2021-05-20,Small,pre_crc,pre_crc
167135,2021-11-22,Small,pre_crc,pre_crc
167081,2021-07-31,Small,pre_crc,pre_crc
167051,2021-04-21,Small,pre_crc,pre_crc
167154,2021-02-24,Small,pre_crc,pre_crc
167152,2022-03-24,Small,pre_crc,pre_crc
167138,2021-09-21,Large,pre_crc,pre_crc
167140,2021-11-30,Small,pre_crc,pre_crc
167141,2021-03-22,Small,pre_crc,pre_crc
167142,2021-09-01,Small,pre_crc,pre_crc
167199,2021-03-17,Small,pre_crc,pre_crc
167267,2021-02-23,Large,pre_crc,pre_crc
167268,2022-07-08,Small,pre_crc,pre_crc
167269,2021-01-31,Small,pre_crc,pre_crc
166530,2021-04-11,Large,pre_crc,pre_crc
166470,2021-01-29,Large,pre_crc,pre_crc
166473,2022-05-04,Very Large,pre_crc,pre_crc
166410,2021-08-17,Small,pre_crc,pre_crc
166411,2021-03-16,Large,pre_crc,pre_crc
166570,2021-03-09,Very Large,pre_crc,pre_crc
166571,2021-02-23,Small,pre_crc,pre_crc
166572,2021-05-15,Very Large,pre_crc,pre_crc
166553,2021-06-27,Small,pre_crc,pre_crc
166597,2021-02-13,Small,pre_crc,pre_crc
166595,2021-04-25,Small,pre_crc,pre_crc
166643,2021-02-01,Large,pre_crc,pre_crc
166627,2021-02-13,Small,pre_crc,pre_crc
166687,2021-02-08,Small,pre_crc,pre_crc
166689,2022-12-20,Large,pre_crc,pre_crc
166691,2021-02-19,Small,pre_crc,pre_crc
166692,2021-04-23,Small,pre_crc,pre_crc
166693,2021-03-03,Small,pre_crc,pre_crc
166716,2021-03-08,Very Large,pre_crc,pre_crc
166736,2021-03-02,Large,pre_crc,pre_crc
166730,2021-02-13,Small,pre_crc,pre_crc
166732,2021-06-02,Small,pre_crc,pre_crc
166733,2021-07-05,Small,pre_crc,pre_crc
166759,2021-05-09,Large,pre_crc,pre_crc
166760,2021-02-05,Large,pre_crc,pre_crc
166766,2022-10-04,Large,pre_crc,pre_crc
166767,2021-03-12,Large,pre_crc,pre_crc
166764,2021-03-05,Small,pre_crc,pre_crc
166775,2021-02-09,Small,pre_crc,pre_crc
166776,2021-05-03,Small,pre_crc,pre_crc
166882,2021-03-21,Small,pre_crc,pre_crc
166373,2022-09-02,Small,pre_crc,pre_crc
166326,2021-02-19,Small,pre_crc,pre_crc
166281,2021-05-12,Small,pre_crc,pre_crc
166278,2021-03-25,Small,pre_crc,pre_crc
166279,2021-05-24,Small,pre_crc,pre_crc
166283,2021-07-21,Small,pre_crc,pre_crc
166284,2022-07-06,Small,pre_crc,pre_crc
166321,2021-01-27,Small,pre_crc,pre_crc
166251,2021-04-16,Small,pre_crc,pre_crc
166000,2021-10-22,Small,pre_crc,pre_crc
166003,2021-11-09,Small,pre_crc,pre_crc
166102,2021-03-17,Very Large,pre_crc,pre_crc
166103,2021-05-17,Very Large,pre_crc,pre_crc
165816,2021-03-03,Small,pre_crc,pre_crc
165943,2021-09-26,Large,pre_crc,pre_crc
164785,2021-04-14,Small,pre_crc,pre_crc
164766,2021-02-28,Large,pre_crc,pre_crc
164664,2021-10-15,Small,pre_crc,pre_crc
165035,2021-02-04,Small,pre_crc,pre_crc
165045,2021-03-29,Small,pre_crc,pre_crc
165049,2021-01-27,Small,pre_crc,pre_crc
165050,2022-12-30,Small,pre_crc,pre_crc
165051,2021-03-06,Very Large,pre_crc,pre_crc
165052,2022-01-08,Small,pre_crc,pre_crc
165053,2021-07-26,Small,pre_crc,pre_crc
165065,2021-10-22,Small,pre_crc,pre_crc
165047,2022-04-11,Very Large,pre_crc,pre_crc
164998,2021-12-11,Small,pre_crc,pre_crc
164999,2022-02-03,Small,pre_crc,pre_crc
164931,2021-07-27,Small,pre_crc,pre_crc
165151,2021-09-03,Small,pre_crc,pre_crc
165389,2021-09-01,Small,pre_crc,pre_crc
165393,2022-04-23,Small,pre_crc,pre_crc
165448,2021-02-25,Small,pre_crc,pre_crc
165499,2021-01-25,Small,pre_crc,pre_crc
165490,2021-07-05,Small,pre_crc,pre_crc
165252,2021-05-25,Small,pre_crc,pre_crc
165575,2021-07-10,Small,pre_crc,pre_crc
165576,2021-07-11,Small,pre_crc,pre_crc
165580,2021-07-14,Small,pre_crc,pre_crc
165582,2021-04-29,Small,pre_crc,pre_crc
165565,2022-03-12,Very Large,pre_crc,pre_crc
165555,2022-02-07,Small,pre_crc,pre_crc
165558,2021-01-30,Large,pre_crc,pre_crc
165643,2021-04-07,Small,pre_crc,pre_crc
165621,2021-02-04,Small,pre_crc,pre_crc
165597,2021-05-20,Small,pre_crc,pre_crc
165598,2021-05-08,Small,pre_crc,pre_crc
165599,2021-08-19,Small,pre_crc,pre_crc
165593,2021-10-24,Small,pre_crc,pre_crc
165594,2021-02-22,Small,pre_crc,pre_crc
165595,2021-06-05,Small,pre_crc,pre_crc
165590,2021-02-09,Small,pre_crc,pre_crc
165584,2021-07-21,Small,pre_crc,pre_crc
165585,2021-03-13,Small,pre_crc,pre_crc
165586,2021-10-18,Small,pre_crc,pre_crc
165587,2021-04-08,Small,pre_crc,pre_crc
165615,2021-08-02,Small,pre_crc,pre_crc
165602,2021-07-26,Small,pre_crc,pre_crc
165603,2021-06-18,Small,pre_crc,pre_crc
165604,2021-02-06,Small,pre_crc,pre_crc
165605,2021-07-14,Small,pre_crc,pre_crc
165606,2022-01-01,Small,pre_crc,pre_crc
165608,2021-04-13,Small,pre_crc,pre_crc
165610,2021-02-12,Small,pre_crc,pre_crc
165712,2021-03-22,Small,pre_crc,pre_crc
165713,2021-03-04,Small,pre_crc,pre_crc
165692,2021-12-16,Small,pre_crc,pre_crc
165772,2021-03-29,Small,pre_crc,pre_crc
165770,2021-06-21,Small,pre_crc,pre_crc
165748,2021-01-23,Small,pre_crc,pre_crc
165755,2021-09-12,Small,pre_crc,pre_crc
165752,2021-08-27,Small,pre_crc,pre_crc
165753,2021-03-13,Small,pre_crc,pre_crc
165760,2021-10-10,Small,pre_crc,pre_crc
165761,2021-02-12,Small,pre_crc,pre_crc
164464,2021-06-04,Small,pre_crc,pre_crc
164467,2022-03-01,Small,pre_crc,pre_crc
164375,2021-09-05,Small,pre_crc,pre_crc
164376,2021-04-03,Small,pre_crc,pre_crc
164524,2021-03-02,Small,pre_crc,pre_crc
164501,2021-02-16,Small,pre_crc,pre_crc
164595,2021-08-04,Small,pre_crc,pre_crc
164596,2021-08-12,Large,pre_crc,pre_crc
164178,2021-10-12,Small,pre_crc,pre_crc
164238,2021-02-01,Small,pre_crc,pre_crc
164231,2021-04-09,Small,pre_crc,pre_crc
164233,2021-03-01,Small,pre_crc,pre_crc
164234,2021-01-28,Small,pre_crc,pre_crc
164261,2021-09-06,Small,pre_crc,pre_crc
164263,2021-08-14,Small,pre_crc,pre_crc
164257,2021-02-20,Small,pre_crc,pre_crc
164258,2021-04-24,Large,pre_crc,pre_crc
164259,2021-07-31,Large,pre_crc,pre_crc
164095,2021-01-28,Small,pre_crc,pre_crc
164070,2022-01-12,Small,pre_crc,pre_crc
164075,2021-03-16,Small,pre_crc,pre_crc
164081,2021-03-08,Large,pre_crc,pre_crc
164063,2022-07-09,Very Large,pre_crc,pre_crc
164047,2021-03-31,Small,pre_crc,pre_crc
164048,2021-10-26,Large,pre_crc,pre_crc
164175,2022-03-28,Small,pre_crc,pre_crc
164109,2021-06-19,Small,pre_crc,pre_crc
164129,2021-03-02,Small,pre_crc,pre_crc
164132,2021-07-17,Small,pre_crc,pre_crc
163767,2023-03-01,Large,pre_crc,pre_crc
163769,2021-06-04,Large,pre_crc,pre_crc
163763,2021-05-16,Very Large,pre_crc,pre_crc
163764,2021-09-06,Large,pre_crc,pre_crc
163760,2022-05-10,Small,pre_crc,pre_crc
163872,2021-10-07,Small,pre_crc,pre_crc
163801,2021-04-15,Very Large,pre_crc,pre_crc
163802,2021-04-28,Small,pre_crc,pre_crc
164013,2021-01-29,Large,pre_crc,pre_crc
163485,2022-06-06,Large,pre_crc,pre_crc
163492,2021-01-20,Small,pre_crc,pre_crc
163430,2021-03-04,Small,pre_crc,pre_crc
163577,2021-11-06,Small,pre_crc,pre_crc
163510,2021-05-21,Small,pre_crc,pre_crc
163506,2021-03-09,Small,pre_crc,pre_crc
163508,2021-02-28,Small,pre_crc,pre_crc
153119,2021-02-03,Very Large,pre_crc,pre_crc
153325,2021-03-09,Small,pre_crc,pre_crc
153327,2021-09-01,Small,pre_crc,pre_crc
153229,2021-04-05,Small,pre_crc,pre_crc
153231,2021-01-20,Small,pre_crc,pre_crc
153234,2021-03-10,Small,pre_crc,pre_crc
153625,2021-10-23,Small,pre_crc,pre_crc
153619,2021-01-24,Small,pre_crc,pre_crc
153881,2021-02-01,Small,pre_crc,pre_crc
153876,2021-05-03,Small,pre_crc,pre_crc
153872,2021-04-08,Small,pre_crc,pre_crc
153962,2022-02-24,Small,pre_crc,pre_crc
154011,2022-03-09,Small,pre_crc,pre_crc
155895,2021-01-31,Large,pre_crc,pre_crc
155897,2021-05-30,Large,pre_crc,pre_crc
155906,2021-08-16,Very Large,pre_crc,pre_crc
155913,2021-08-22,Small,pre_crc,pre_crc
155915,2021-02-08,Large,pre_crc,pre_crc
156052,2021-08-31,Small,pre_crc,pre_crc
156043,2021-03-11,Small,pre_crc,pre_crc
156044,2021-01-27,Small,pre_crc,pre_crc
156045,2021-04-08,Small,pre_crc,pre_crc
156046,2021-02-23,Small,pre_crc,pre_crc
156020,2021-04-01,Large,pre_crc,pre_crc
156021,2021-02-17,Small,pre_crc,pre_crc
156022,2021-09-21,Small,pre_crc,pre_crc
156024,2021-05-15,Small,pre_crc,pre_crc
156025,2021-07-21,Small,pre_crc,pre_crc
156027,2021-09-30,Large,pre_crc,pre_crc
156029,2021-08-11,Small,pre_crc,pre_crc
156030,2021-03-09,Small,pre_crc,pre_crc
156031,2022-07-22,Small,pre_crc,pre_crc
156032,2021-02-22,Small,pre_crc,pre_crc
156033,2021-10-27,Small,pre_crc,pre_crc
156349,2021-09-04,Small,pre_crc,pre_crc
156364,2021-01-30,Small,pre_crc,pre_crc
156359,2021-04-13,Very Large,pre_crc,pre_crc
156244,2021-08-24,Small,pre_crc,pre_crc
156259,2021-09-14,Large,pre_crc,pre_crc
156299,2021-06-19,Small,pre_crc,pre_crc
156297,2021-04-15,Large,pre_crc,pre_crc
156288,2021-03-14,Small,pre_crc,pre_crc
156291,2022-01-11,Large,pre_crc,pre_crc
156211,2021-03-01,Small,pre_crc,pre_crc
156184,2021-04-21,Small,pre_crc,pre_crc
156118,2023-09-26,Small,pre_crc,pre_crc
156109,2021-08-11,Large,pre_crc,pre_crc
155210,2021-09-23,Large,pre_crc,pre_crc
155206,2021-03-05,Small,pre_crc,pre_crc
155219,2021-06-18,Small,pre_crc,pre_crc
155232,2022-02-21,Large,pre_crc,pre_crc
155250,2021-03-24,Large,pre_crc,pre_crc
155252,2021-03-03,Small,pre_crc,pre_crc
155260,2021-05-05,Small,pre_crc,pre_crc
155262,2021-07-27,Small,pre_crc,pre_crc
155263,2021-07-22,Small,pre_crc,pre_crc
155248,2021-05-23,Small,pre_crc,pre_crc
155256,2021-12-23,Small,pre_crc,pre_crc
155257,2022-03-10,Small,pre_crc,pre_crc
155254,2022-01-02,Small,pre_crc,pre_crc
155340,2021-03-13,Small,pre_crc,pre_crc
155343,2021-05-11,Small,pre_crc,pre_crc
155270,2022-03-07,Small,pre_crc,pre_crc
155485,2021-01-31,Small,pre_crc,pre_crc
155488,2021-04-02,Small,pre_crc,pre_crc
155489,2021-10-01,Small,pre_crc,pre_crc
155490,2021-01-21,Small,pre_crc,pre_crc
155492,2021-04-23,Large,pre_crc,pre_crc
155482,2022-10-17,Small,pre_crc,pre_crc
155544,2021-04-12,Large,pre_crc,pre_crc
155538,2021-09-23,Large,pre_crc,pre_crc
155539,2022-04-04,Large,pre_crc,pre_crc
155551,2021-12-29,Small,pre_crc,pre_crc
155553,2021-05-19,Large,pre_crc,pre_crc
155554,2022-09-16,Small,pre_crc,pre_crc
155566,2022-03-25,Small,pre_crc,pre_crc
155575,2021-05-03,Large,pre_crc,pre_crc
155572,2021-07-11,Large,pre_crc,pre_crc
155573,2021-03-18,Small,pre_crc,pre_crc
155577,2022-11-23,Small,pre_crc,pre_crc
155700,2021-07-06,Large,pre_crc,pre_crc
155701,2021-11-28,Small,pre_crc,pre_crc
154832,2021-02-27,Small,pre_crc,pre_crc
154872,2021-03-18,Large,pre_crc,pre_crc
154878,2021-04-12,Small,pre_crc,pre_crc
154734,2021-04-24,Small,pre_crc,pre_crc
154735,2022-04-28,Small,pre_crc,pre_crc
154732,2021-04-11,Small,pre_crc,pre_crc
154725,2021-04-27,Large,pre_crc,pre_crc
154708,2021-02-25,Small,pre_crc,pre_crc
154703,2021-04-24,Small,pre_crc,pre_crc
155061,2021-01-23,Small,pre_crc,pre_crc
155100,2022-03-03,Very Large,pre_crc,pre_crc
154931,2021-05-07,Small,pre_crc,pre_crc
155024,2021-02-03,Large,pre_crc,pre_crc
155029,2021-05-28,Small,pre_crc,pre_crc
155030,2021-03-09,Small,pre_crc,pre_crc
154077,2021-03-12,Small,pre_crc,pre_crc
154117,2021-02-16,Large,pre_crc,pre_crc
154121,2021-01-22,Small,pre_crc,pre_crc
154587,2021-09-17,Small,pre_crc,pre_crc
154594,2022-08-21,Large,pre_crc,pre_crc
154600,2021-06-05,Small,pre_crc,pre_crc
154483,2021-05-19,Small,pre_crc,pre_crc
154477,2021-09-27,Small,pre_crc,pre_crc
154481,2021-01-29,Small,pre_crc,pre_crc
154450,2021-04-20,Large,pre_crc,pre_crc
154426,2021-03-25,Small,pre_crc,pre_crc
156922,2021-11-02,Very Large,pre_crc,pre_crc
156944,2021-05-23,Small,pre_crc,pre_crc
156853,2021-03-21,Small,pre_crc,pre_crc
156854,2021-04-24,Small,pre_crc,pre_crc
156855,2021-07-07,Small,pre_crc,pre_crc
156833,2022-10-07,Small,pre_crc,pre_crc
156837,2021-05-17,Small,pre_crc,pre_crc
156838,2021-02-26,Small,pre_crc,pre_crc
156743,2021-08-24,Small,pre_crc,pre_crc
156744,2021-06-10,Small,pre_crc,pre_crc
156745,2021-08-23,Small,pre_crc,pre_crc
156677,2021-12-05,Small,pre_crc,pre_crc
156685,2021-06-27,Small,pre_crc,pre_crc
156689,2021-06-22,Large,pre_crc,pre_crc
156691,2021-03-04,Small,pre_crc,pre_crc
156711,2021-02-18,Very Large,pre_crc,pre_crc
156712,2021-11-03,Small,pre_crc,pre_crc
156440,2021-10-06,Small,pre_crc,pre_crc
156441,2022-03-24,Small,pre_crc,pre_crc
156442,2021-01-30,Small,pre_crc,pre_crc
156443,2021-06-02,Small,pre_crc,pre_crc
156517,2021-04-08,Small,pre_crc,pre_crc
156530,2021-02-12,Small,pre_crc,pre_crc
156512,2022-10-06,Small,pre_crc,pre_crc
156474,2021-11-13,Large,pre_crc,pre_crc
156671,2021-04-28,Large,pre_crc,pre_crc
156673,2021-04-09,Small,pre_crc,pre_crc
156675,2021-01-26,Small,pre_crc,pre_crc
156661,2021-02-21,Small,pre_crc,pre_crc
156644,2021-02-04,Small,pre_crc,pre_crc
156578,2021-07-10,Small,pre_crc,pre_crc
156585,2021-01-24,Small,pre_crc,pre_crc
156566,2021-06-02,Large,pre_crc,pre_crc
157452,2021-08-07,Large,pre_crc,pre_crc
157446,2021-12-03,Large,pre_crc,pre_crc
157483,2021-03-12,Small,pre_crc,pre_crc
157526,2021-08-12,Small,pre_crc,pre_crc
157520,2021-05-20,Large,pre_crc,pre_crc
157508,2021-03-04,Small,pre_crc,pre_crc
157543,2021-04-05,Large,pre_crc,pre_crc
157538,2021-03-26,Small,pre_crc,pre_crc
157346,2021-05-17,Large,pre_crc,pre_crc
157326,2021-04-17,Small,pre_crc,pre_crc
157301,2022-01-19,Small,pre_crc,pre_crc
157350,2021-11-15,Large,pre_crc,pre_crc
157032,2021-10-17,Small,pre_crc,pre_crc
157025,2021-05-13,Very Large,pre_crc,pre_crc
157026,2021-04-28,Small,pre_crc,pre_crc
157109,2021-03-10,Small,pre_crc,pre_crc
157096,2021-03-16,Small,pre_crc,pre_crc
157093,2021-04-22,Large,pre_crc,pre_crc
157256,2021-08-05,Small,pre_crc,pre_crc
157257,2021-07-01,Small,pre_crc,pre_crc
157258,2021-12-23,Small,pre_crc,pre_crc
157259,2021-02-07,Small,pre_crc,pre_crc
157260,2021-02-20,Small,pre_crc,pre_crc
157249,2021-03-30,Small,pre_crc,pre_crc
157188,2021-07-01,Small,pre_crc,pre_crc
157123,2021-03-19,Small,pre_crc,pre_crc
158544,2021-08-29,Small,pre_crc,pre_crc
158672,2021-01-27,Small,pre_crc,pre_crc
158687,2021-04-24,Small,pre_crc,pre_crc
158608,2021-02-07,Large,pre_crc,pre_crc
158646,2021-05-15,Small,pre_crc,pre_crc
158394,2021-08-03,Small,pre_crc,pre_crc
158324,2021-03-05,Large,pre_crc,pre_crc
158317,2021-05-22,Small,pre_crc,pre_crc
158268,2021-09-28,Large,pre_crc,pre_crc
158269,2021-06-09,Small,pre_crc,pre_crc
158271,2021-01-29,Small,pre_crc,pre_crc
158257,2021-05-23,Small,pre_crc,pre_crc
158288,2021-02-03,Small,pre_crc,pre_crc
158284,2021-09-01,Large,pre_crc,pre_crc
158226,2021-09-13,Very Large,pre_crc,pre_crc
158244,2021-05-05,Small,pre_crc,pre_crc
158208,2021-06-13,Small,pre_crc,pre_crc
158191,2021-02-16,Large,pre_crc,pre_crc
158150,2021-11-23,Small,pre_crc,pre_crc
158046,2021-03-30,Very Large,pre_crc,pre_crc
158054,2021-05-26,Very Large,pre_crc,pre_crc
158068,2021-01-27,Large,pre_crc,pre_crc
158023,2021-05-15,Very Large,pre_crc,pre_crc
158089,2021-06-21,Small,pre_crc,pre_crc
158090,2022-06-01,Large,pre_crc,pre_crc
158086,2021-05-16,Small,pre_crc,pre_crc
158080,2021-07-20,Large,pre_crc,pre_crc
158075,2022-01-20,Large,pre_crc,pre_crc
158105,2021-03-30,Large,pre_crc,pre_crc
158142,2021-04-23,Small,pre_crc,pre_crc
157973,2022-01-19,Small,pre_crc,pre_crc
157728,2021-05-22,Small,pre_crc,pre_crc
157725,2021-04-11,Small,pre_crc,pre_crc
157731,2021-02-13,Small,pre_crc,pre_crc
157797,2021-02-18,Small,pre_crc,pre_crc
157822,2021-02-22,Small,pre_crc,pre_crc
157589,2021-02-12,Small,pre_crc,pre_crc
157621,2021-09-15,Small,pre_crc,pre_crc
160146,2021-05-05,Small,pre_crc,pre_crc
159996,2021-01-22,Small,pre_crc,pre_crc
159919,2021-02-03,Small,pre_crc,pre_crc
159921,2021-05-25,Small,pre_crc,pre_crc
159922,2021-04-25,Small,pre_crc,pre_crc
159923,2022-04-28,Small,pre_crc,pre_crc
159960,2021-03-25,Large,pre_crc,pre_crc
160237,2021-06-10,Small,pre_crc,pre_crc
160233,2021-12-25,Small,pre_crc,pre_crc
160294,2021-03-15,Large,pre_crc,pre_crc
160256,2021-08-01,Small,pre_crc,pre_crc
160417,2021-04-23,Small,pre_crc,pre_crc
160414,2021-07-30,Large,pre_crc,pre_crc
160415,2021-10-07,Very Large,pre_crc,pre_crc
160400,2022-05-01,Large,pre_crc,pre_crc
160357,2021-02-09,Small,pre_crc,pre_crc
160341,2021-05-17,Small,pre_crc,pre_crc
160338,2021-08-16,Small,pre_crc,pre_crc
160633,2021-01-24,Small,pre_crc,pre_crc
160634,2021-02-18,Small,pre_crc,pre_crc
160635,2021-02-10,Small,pre_crc,pre_crc
160601,2021-06-04,Small,pre_crc,pre_crc
160602,2022-01-06,Small,pre_crc,pre_crc
160603,2021-07-12,Small,pre_crc,pre_crc
160762,2021-08-15,Small,pre_crc,pre_crc
160467,2021-07-26,Small,pre_crc,pre_crc
160496,2022-07-05,Small,pre_crc,pre_crc
160515,2021-02-05,Small,pre_crc,pre_crc
160616,2021-01-25,Large,pre_crc,pre_crc
160617,2022-02-01,Small,pre_crc,pre_crc
160618,2021-04-17,Small,pre_crc,pre_crc
160619,2021-05-23,Small,pre_crc,pre_crc
160620,2021-02-26,Small,pre_crc,pre_crc
160621,2021-07-17,Small,pre_crc,pre_crc
160622,2021-12-12,Small,pre_crc,pre_crc
160623,2021-05-06,Small,pre_crc,pre_crc
160624,2021-02-16,Small,pre_crc,pre_crc
160852,2021-06-25,Small,pre_crc,pre_crc
160857,2021-05-03,Large,pre_crc,pre_crc
160858,2021-08-09,Small,pre_crc,pre_crc
160842,2021-10-11,Large,pre_crc,pre_crc
160843,2021-08-21,Small,pre_crc,pre_crc
160844,2021-02-04,Large,pre_crc,pre_crc
160879,2021-02-05,Small,pre_crc,pre_crc
160811,2022-01-18,Large,pre_crc,pre_crc
160784,2022-02-10,Small,pre_crc,pre_crc
160780,2021-03-03,Small,pre_crc,pre_crc
160781,2021-03-01,Small,pre_crc,pre_crc
160941,2021-02-17,Small,pre_crc,pre_crc
160933,2021-04-27,Small,pre_crc,pre_crc
160963,2021-02-09,Small,pre_crc,pre_crc
161051,2021-03-11,Small,pre_crc,pre_crc
161033,2023-02-26,Large,pre_crc,pre_crc
158970,2022-02-12,Large,pre_crc,pre_crc
158786,2021-02-02,Small,pre_crc,pre_crc
158795,2021-05-16,Small,pre_crc,pre_crc
158806,2022-01-15,Small,pre_crc,pre_crc
158809,2021-05-13,Small,pre_crc,pre_crc
158810,2021-10-17,Small,pre_crc,pre_crc
159068,2023-03-20,Large,pre_crc,pre_crc
159041,2021-04-12,Small,pre_crc,pre_crc
159168,2021-05-22,Small,pre_crc,pre_crc
159169,2022-01-26,Small,pre_crc,pre_crc
159170,2021-06-02,Small,pre_crc,pre_crc
159163,2021-05-04,Small,pre_crc,pre_crc
159145,2022-03-14,Large,pre_crc,pre_crc
159148,2021-10-18,Small,pre_crc,pre_crc
159238,2021-06-26,Small,pre_crc,pre_crc
159236,2021-02-14,Small,pre_crc,pre_crc
159241,2021-01-20,Small,pre_crc,pre_crc
159231,2021-05-30,Small,pre_crc,pre_crc
159233,2021-04-16,Small,pre_crc,pre_crc
159226,2022-07-05,Small,pre_crc,pre_crc
159214,2021-02-22,Small,pre_crc,pre_crc
159212,2021-08-31,Small,pre_crc,pre_crc
159174,2022-01-23,Small,pre_crc,pre_crc
159175,2021-09-13,Small,pre_crc,pre_crc
159176,2021-07-18,Small,pre_crc,pre_crc
